ID,Titre,Profil,Date_Creation,Entreprise,Type_Contrat,Experience,Qualification,Salaire_Min,Salaire_Max,Salaire_Moyen,Ville,Code_Dept,Region,Secteur,Description
0210516,"Alternance - data scientist, concepteur-développeur bi F/H (H/F)",Data Scientist,2026-03-13,,CDD,Débutant,,,,,Croissy-Beaubourg,77,Île-de-France,Non précisé,"En tant qu'alternant(e) Data Scientist, au sein de l'équipe APEF ( agence pertes et fraudes) vous serez acteur(trice) de la transformation digitale et aurez l'opportunité de :· Créer des visualisations et dashboards pour rendre vos analyses accessibles et impactantes.
· Collecter, structurer et fiabiliser les données pour alimenter des analyses et modèles prédictifs.
· Développer des pipelines data et automatiser les traitements pour garantir la qualité et la rapidité des livrables.
· Concevoir "
0221385,Expert·e Infrastructure Data (H/F),Data Scientist,2026-03-13,,CDI,3-5 ans,,,,,Montpellier,34,Occitanie,Non précisé,"Agixis - Société de conseil et d'expertise IT, spécialisée dans la santé, l'IoT et l'industrie 4.0 ainsi que la transformation digitale. 

Qui sommes-nous - 

Chez Agixis, nous sommes des Agicien·nes passionné·e·s qui accompagnons nos clients dans la création de services numériques à fort impact. 
Depuis 2010, nous combinons expertise technique, créativité et agilité pour concevoir des solutions performantes, robustes et évolutives dans des domaines variés : santé, industrie, énergie, banque/ass"
0184620,"Data Steward F/H - Système, réseaux, données (H/F)",Data Scientist,2026-03-12,ONEY BANK,CDI,3-5 ans,Cadre,,,,Croix,59,Hauts-de-France,"Autres activités des services financiers, hors assurance et caisses de retraite, n.c.a.","Descriptif du poste:


Poste et missions

Être Data Steward F/H chez Oney, pourquoi c'est mieux ?
Plus qu'un poste.une mission pour vous ! Et quelle mission ! 

Nous recherchons un Data Steward pour rejoindre notre équipe dynamique au sein de la direction Data Groupe. Vous serez rattaché au Responsable du Département Data Business Support ; vous travaillerez en étroite collaboration avec l'équipe Data Gouvernance et Data Business Analyst de la direction Data, ainsi qu'avec différents département"
0155170,Banque de France - Data Scientist spécialisé dans les enquêtes/sondages - H/F,Data Scientist,2026-03-11,,CDI,Non précisé,Cadre,,,,Paris,75,Île-de-France,Non précisé,"DESCRIPTIF DE MISSION

Vous serez rattaché au pôle « méthodologie et analyses sondages » du service, qui rassemble trois experts en statistique.

Vous contribuerez à :

- Traiter et exploiter les données issues des trois enquêtes menées auprès d'échantillons d'entreprises, selon le calendrier de la Balance des paiements et des Comptes Nationaux ;

- Créer des outils de contrôle et de reporting des données en veillant à leur automatisation ; organiser la chaîne de traitement des données, depuis l"
0129319,Alternance Data Scientist/ IA Engineer - Paris (H/F),Data Scientist,2026-03-11,,CDD,1-2 ans,,,,,Paris,75,Île-de-France,Non précisé,"Description :
L'ISCOD, spécialiste de la formation en Digital Learning, recherche pour son entreprise partenaire, 2? opérateur français, un(e) Data Scientist/ IA Engineer en contrat d'apprentissage, pour préparer l'une de nos formations diplômantes reconnues par l'Etat de niveau 5 à niveau 7 (Bac+2, Bachelor/Bac+3 ou Mastère/Bac+5).
Choisissez l'alternance nouvelle génération avec l'ISCOD !

Missions :
Au sein de la direction financière et plus particulièrement au sein du pôle Direction du Risqu"
0126040,Ingénieur / Ingénieure data scientist (404274) (H/F),Data Scientist,2026-03-11,ARKEMA France,CDD,Débutant,,,,,Serquigny,27,Normandie,Recherche-développement en autres sciences physiques et naturelles,"L'alternance se situe au sein de la plateforme de Serquigny, au coeur de la Haute-Normandie au sein du centre R&D, de rayonnement mondial. Consacré à la recherche et au développement de polymères hautes-performance pour une multitude de marchés et d'applications : Sport, Transports, Electronique, Impression 3D, Energies Renouvelables et plus encore. De nombreuses technologies et compétences sont présentes au sein du CERDATO, incluant la Chimie, les Procédés, la Formulation, la Transformation, la"
0103728,"Alternance- data scientist, concepteur-développeur bi F/H (H/F)",Data Scientist,2026-03-11,,CDD,Débutant,,,,,Évry-Courcouronnes,91,Île-de-France,Non précisé,"Au sein du service Innovation & Numérique de la Direction Régionale Ile de France Est, vous appuierez la responsable du domaine Data et animerez les experts de l'analyse de données sur l'unité.
Vous vous trouverez dans une équipe jeune et dynamique, qui vous appuiera dans la réalisation de vos missions.
Un management de proximité orienté vers l'obtention de votre diplôme.
Vos missions :- Vous appuierez la responsable du domaine data de l'unité (mise en œuvre du plan d'action)- Vous aiderez les e"
205DXDG,Senior Data Scientist W/M/NB (H/F),Data Scientist,2026-03-10,,CDI,3-5 ans,Cadre,,,,Lyon,69,Auvergne-Rhône-Alpes,Programmation informatique,"En tant que Senior Data Scientist, vous serez au cœur de notre processus décisionnel basé sur les données.
Vous utiliserez l'apprentissage automatique pour prévoir le comportement des joueurs, en particulier leur valeur à long terme, et vous créerez des
outils et des tableaux de bord qui donneront vie à nos données sur les jeux et l'acquisition d'utilisateurs. Vous travaillerez en étroite collaboration avec les concepteurs de jeux et les responsables marketing, en les aidant à prendre des décisi"
0081782,Data scientist (H/F),Data Scientist,2026-03-10,,CDI,3-5 ans,,,,,Villeneuve-D'Ascq,59,Hauts-de-France,Non précisé,"Description du poste :
Dans le cadre du renforcement de son pôle Data, un acteur majeur de son secteur recherche un(e) Data Scientist confirmé(e) pour accompagner le développement de ses usages data à fort impact business.
En tant que Data Scientist, vous interviendrez sur des sujets à forte valeur ajoutée, en lien direct avec plusieurs directions (Marketing, Finance, etc Vos principales responsabilités Exploiter et analyser des données internes et externes afin d'éclairer la prise de décision.
"
205FTXN,Chargé de la modélisation des parcours Masters et Bachelors (H/F),Data Scientist,2026-03-10,CENTRALESUPELEC,CDI,1-2 ans,Cadre,,,,Gentilly,94,Île-de-France,Enseignement supérieur,"Au sein de la Direction des Formations de CentraleSupélec et rattaché(e) au Responsable de la mise en œuvre des programmes Bachelor, votre mission principale sera de concevoir, paramétrer et maintenir les parcours pédagogiques des formations Bachelors et Masters (Master of Science et Masters recherche) dans les systèmes d'information, en conformité avec les maquettes pédagogiques, la réglementation en vigueur et les exigences institutionnelles. 
Le portefeuille des formations ayant vocation à au"
0028360,Data Steward H/F h/f,Data Scientist,2026-03-08,,CDI,1-2 ans,,,,,Paris,75,Île-de-France,Non précisé,"Vos Missions :&lt;br /&gt;- Prendre en charge les &amp;#233;tapes de structuration, collecte et nettoyage des donn&amp;#233;es et contribuer aux autres &amp;#233;tapes du cycle de vie de la donn&amp;#233;e.&lt;br /&gt;- Assurer la qualit&amp;#233;, l&amp;#39;int&amp;#233;grit&amp;#233; et la fiabilit&amp;#233; des donn&amp;#233;es de l&amp;#39;entreprise.&lt;br /&gt;- Documenter et standardiser : mise &amp;#224; jour des dictionnaires de donn&amp;#233;es et des proc&amp;#233;dures.&lt;br /&gt;- "
0016232,Data scientist (H/F),Data Scientist,2026-03-07,,CDI,1-2 ans,,37000.0,51000.0,44000.0,Nanterre,92,Île-de-France,Non précisé,"Description du poste :
Graduate Programme - ESG Project Manager AI - F/H
Tech&Impact en quelques mots Envie de booster votre avenir et d'avoir un impact sur le monde de demain ? Nos Graduate Programmes sont la meilleure façon de développer vos compétences et votre leadership grâce à des missions à responsabilité. 
Vous rejoindrez en CDI, au travers de 3 missions de 6 mois, une communauté apprenante pour partager et grandir collectivement dans une approche de co-développement et un esprit de prom"
0009936,Data Scientist H/F,Data Scientist,2026-03-07,Groupama,CDI,3-5 ans,,,,,Paris,75,Île-de-France,Non précisé,"Le rôle principal du Data Scientist est de soutenir les missions de l'équipe d'analyse quantitative du pôle Recherche, incluant notammentde participer à la robustesse statistique des datasets ESG, participer à la recherche de signaux de création d'alpha et contribuer à la création d'un système de production d'information automatisé.
Les principales missions du poste sont les suivantes :
1. Prendre en charge la qualité des données corporate finance & ESG des entreprisesCollecter, nettoyer et fiab"
9960729,Alternance Data scientist - Puteaux (F/H) (H/F),Data Scientist,2026-03-06,,CDD,Débutant,,,,,Puteaux,92,Île-de-France,Non précisé,"Dans le cadre de l'évolution du mécanisme de capacité mis en place pour garantir la sécurité d'approvisionnement électrique en France, de nouveaux besoins d'outillage et d'automatisation se font jour.
Afin d'accompagner les évolutions, nous avons été sollicitée pour développer un outil à destination des autres gestionnaires de réseau de distribution (GRD) afin de les aider à tenir leurs engagements relatifs au mécanisme de capacité. Cet outil devra :
Traiter et analyser des données liées au méca"
1184715,Data QA / Data Tester / Ingénieur Qualité Data H/F,Data Analyst,2026-04-06,,CDI,1-2 ans,Technicien,,,,Nantes,44,Pays de la Loire,Non précisé,"
            Sous la responsabilité du Responsable Data / QA, vous interviendrez sur les missions suivantes :  Concevoir et exécuter des plans de tests sur les flux et jeux de données (complétude, cohérence, duplication, intégrité)   Mettre en place des scénarios de tests automatisés sur pipelines ETL/ELT, API, jobs batch   Définir et suivre des indicateurs de qualité des données (Data Quality KPI)   Documenter les anomalies et piloter leur correction avec les équipes de développement et de data"
1180902,Data QA / Data Tester / Ingénieur Qualité Data H/F,Data Analyst,2026-04-05,,CDI,1-2 ans,Technicien,,,,Nantes,44,Pays de la Loire,Non précisé,"
            Sous la responsabilité du Responsable Data / QA, vous interviendrez sur les missions suivantes :  Concevoir et exécuter des plans de tests sur les flux et jeux de données (complétude, cohérence, duplication, intégrité)   Mettre en place des scénarios de tests automatisés sur pipelines ETL/ELT, API, jobs batch   Définir et suivre des indicateurs de qualité des données (Data Quality KPI)   Documenter les anomalies et piloter leur correction avec les équipes de développement et de data"
1164856,Analyste en données et intelligence daffaires  ingénierie informatique (H/F),Data Analyst,2026-04-04,,CDI,Non précisé,,,,,Non précisé,00,Non précisé,Non précisé,"<h4>Description de l'entreprise</h4>
<p><strong>Accélérez votre carrière au sein d'un groupe d'ingénierie mondial à forte croissance. Chez SEGULA Technologies, vous travaillerez sur des projets passionnants et contribuerez à façonner l'avenir au sein d'une entreprise pour qui l'innovation est indissociable de l'ingénierie.</strong></p><p><strong>Nouvelles mobilités, décarbonation, usine du futur... rythment le quotidien de nos 15 000 ingénieux collaborateurs, pourquoi pas le vôtre ?</strong></p>"
1164855,Ingénieur des données techniques h/f,Data Analyst,2026-04-04,,Intérim,Débutant,,,,,Toulouse,31,Occitanie,Activités des agences de travail temporaire,"<h2 id=""job-company"">Présentation de la société</h2><p><span data-teams=""true"">Airbus recrute avec le Groupe Piment !</span><br />
<br />
Partenaire de confiance du leader mondial de l'aéronautique, nous accompagnons ses sites en France dans la recherche de nouveaux talents. Intérim, CDD ou CDI : nous vous proposons des opportunités qui valorisent vos compétences et vous permettent de rejoindre des projets industriels et technologiques d'envergure.<br />
<br />
Faites décoller votre carrière ave"
1148760,Data QA / Data Tester / Ingénieur Qualité Data H/F,Data Analyst,2026-04-04,,CDI,1-2 ans,Technicien,,,,Nantes,44,Pays de la Loire,Non précisé,"
            Sous la responsabilité du Responsable Data / QA, vous interviendrez sur les missions suivantes :  Concevoir et exécuter des plans de tests sur les flux et jeux de données (complétude, cohérence, duplication, intégrité)   Mettre en place des scénarios de tests automatisés sur pipelines ETL/ELT, API, jobs batch   Définir et suivre des indicateurs de qualité des données (Data Quality KPI)   Documenter les anomalies et piloter leur correction avec les équipes de développement et de data"
1134110,analyste données pilotage performance H/F - EC21692,Data Analyst,2026-04-03,,CDI,3-5 ans,,,,,Lyon,69,Auvergne-Rhône-Alpes,Non précisé,"analyste données pilotage performance H/F - EC21692 La Direction des Finances de la Ville de Lyon accompagne les politiques publiques de la collectivité autour de trois missions : pilotage budgétaire et investissement, qualité des comptes et contrôle interne, optimisation des ressources et de la trésorerie.Engagée d ... ransformation ambitieuse, elle renforce son rôle de partenaire des directions métiers en s’appuyant sur la valorisation de la donnée, la digitalisation des processus et des outil"
1137058,Ingénieur des données techniques H/F,Data Analyst,2026-04-03,,Intérim,Débutant,,,,,Toulouse,31,Occitanie,Activités des agences de travail temporaire,"Description:
Nous recherchons pour l'un de nos clients, un(e) Ingénieur Données Techniques sur systèmes de commandes de vol et pilote automatique H/F.

Votre rôle est de fournir et standardiser le support opérationnel métier, la gestion des mises en production et la conformité des méthodes et outils, avec un objectif d’excellence et d’amélioration continue des solutions PMTD (Process, Methods, Tools, Data), au service de l’entreprise et de son écosystème élargi, pour un avion digital sûr, innova"
1039674,"Analyste Expert en données sociales - CDC Habitat (75) - F/H - Contrôle de gestion, audit (H/F)",Data Analyst,2026-04-02,CDC HABITAT - Siège,CDI,6+ ans,Cadre,,,,Paris,75,Île-de-France,Location de logements,"Descriptif du poste:
Rejoindre CDC HABITAT, c'est intégrer une entreprise au service de l'habitat d'intérêt public.
Un groupe expert dans la gestion locative, la construction, la rénovation et la réhabilitation de logements et de quartiers.
Nous sommes engagés pour répondre aux défis actuels en matière d'habitat durable et solidaire.
Avec une présence nationale, y compris en Outre-mer, nous offrons à nos 10 800 collaborateurs un environnement de travail bienveillant, leur permettant d'agir concr"
1011438,Analyste Données de Marché F/H (H/F),Data Analyst,2026-04-01,Gi Group France,Intérim,1-2 ans,,40000.0,43000.0,41500.0,Guyancourt,78,Île-de-France,Activités des agences de travail temporaire,"À propos de nous : Grafton Banque - Cabinet de recrutement spécialisé sur les métiers de la Finance de Marché, banque, comptabilité et assurance. Emploi en CDI, CDD ou Intérim sur l'Ile de France - Guyancourt, recherche un.e Analyste Données de Marché F/H

Vos principales missions seront les suivantes :

Intégré à l'équipe Middle Office Référentiel, vous participerez aux missions suivantes :

· Gestion du référentiel de données de marché de la banque via son processus d'acquisition-contrôle-dist"
1005230,Analyste de données supply chain H/F,Data Analyst,2026-04-01,,Intérim,Débutant,,,,,Roissy-En-France,95,Île-de-France,Activités des agences de placement de main-d'œuvre,"Notre client est leader sur son marché et recherche un Analyste de données supply chain H/F.Vos principales missions en tant qu'Analyste de données supply chain H/F seront les suivantes :
Construire le planning de production et lancer les ordres de fabrication,
Analyser les données liées à la production, la logistique, le stockage...
Ajuster les priorités en temps réel avec les équipes terrain,
Collaborer avec les services clés (achats, logistique, qualité),
Contribuer à la performance de la sup"
0987143,Technicien Analyste Qualité (H/F),Data Analyst,2026-04-01,,Intérim,Débutant,,,,,Brécey,50,Normandie,Activités des agences de placement de main-d'œuvre,"SIM AGENCES EMPLOI recherche pour son client :  Technicien Analyste Qualité H/FAu sein d'une entreprise spécialisée dans la recherche et la production de composants en caoutchouc destinés à l'emballage pharmaceutique et à la renommée internationale, vous serez en charge d'effectuer les analyses microbiologiques sur les produits et matières sur le site industriel de Brécey (50) Il s'agit principalement d'un rôle administratif et documentaire, centré sur :la revue des dossiers (produits finis, mat"
206DWCS,Apprenti.e Analyste de données (apprentissage) H/F (H/F),Data Analyst,2026-03-30,FINISTERE HABITAT,CDD,Débutant,Technicien,,,,Quimper,29,Bretagne,Location de logements,"Nous recrutons un.e Apprenti.e Analyste de données / Gestionnaire de données (alternance) à Quimper.

Rattaché.e au Responsable système d'information, vous analyserez et optimiserez les données pour accompagner les directions et les équipes opérationnelles dans leurs prises de décision.

Vos missions seront :

 * La conception et le paramétrage de tableaux de bord.
 * La mise à jour et l'amélioration des tableaux de bord existants.
 * La mise en place et l'amélioration du contrôle de données.
 *"
206DVGB,Scientifique des données (H/F),Data Analyst,2026-03-30,SCHAEFFLER FRANCE,CDI,Débutant,Cadre,,,,Boussens,31,Occitanie,Fabrication d'engrenages et d'organes mécaniques de transmission,"Missions principales :
- Mettre en place et piloter des solutions digitales, analytiques et IA sur le site de production : automatisation avancée, data analytics, machine learning, LLM (Large Language Models).
- Être le référent data : analyser les données issues de la production, identifier des axes d'amélioration, développer des dashboards et modèles prédictifs (OEE, qualité, maintenance prédictive, etc.).
- Concevoir et administrer des solutions cloud (Azure, AWS, autres) et déployer des proj"
0876214,Analyste de données supply chain H/F,Data Analyst,2026-03-28,Page Personnel,CDD,1-2 ans,,30000.0,33000.0,31500.0,Non précisé,95,Île-de-France,Commerce d'alimentation générale,"Vos principales missions en tant qu'Analyste de données supply chain H/F seront les suivantes : 
 * Construire le planning de production et lancer les ordres de fabrication,
 * Analyser les données liées à la production, la logistique, le stockage...
 * Ajuster les priorités en temps réel avec les équipes terrain,
 * Collaborer avec les services clés (achats, logistique, qualité),
 * Contribuer à la performance de la supply chain et de la production.
* Vous êtes issu d'une formation Bac +2 minim"
0826089,Alternance - Analyste de données H/F,Data Analyst,2026-03-27,DAHER,CDD,1-2 ans,,,,,Cornebarrieu,31,Occitanie,Non précisé,"Avec sa Division Logistique, le Groupe Daher est le leader français de la logistique industrielle, spécialisé dans la gestion et l'optimisation des entrepôts logistiques et chaînes d'approvisionnement pour des secteurs exigeants. Il propose des solutions de logistique intégrée et complète, allant de la planification à la gestion opérationnelle, directement sur site client ou à distance.

Missions principales

Encadré·e et accompagné·e par l'équipe, l'alternant·e interviendra progressivement sur "
0814007,Analyste Expert en données sociales - CDC Habitat (75) H/F,Data Analyst,2026-03-27,,CDI,Débutant,,,,,Paris,75,Île-de-France,Non précisé,"Description de la mission:Rejoindre CDC HABITAT, c'est intégrer une entreprise au service de l'habitat d'intérêt public.Un groupe expert dans la gestion locative, la construction, la rénovation et la réhabilitation de logements et de quartiers.Nous sommes engagés pour répondre aux défis actuels en matière d'habitat durable et solidaire.Avec une présence nationale, y compris en Outre-mer, nous offrons à nos  collaborateurs un environnement de travail bienveillant, leur permettant d'agir concrètem"
206CXZT,Scientifique des données (H/F),Data Analyst,2026-03-27,SCHAEFFLER FRANCE,CDI,3-5 ans,Cadre,,,,Toulouse,31,Occitanie,Fabrication d'engrenages et d'organes mécaniques de transmission,"Missions principales :
Rejoignez notre équipe mondiale de développement d'IA à Toulouse, dédiée à l'amélioration du Schaeffler Production System. Collaborez étroitement avec nous pour relever les défis de la production manufacturière grâce à une approche basée sur les données, en fournissant des solutions plus efficaces et intelligentes pour nos partenaires et clients, incluant la modélisation prédictive par IA.

- Relevez des défis réels de production :
- Travaillez en partenariat avec des data"
206CZKW,R&D Discovery Scientist (H/F),Data Analyst,2026-03-27,OLMIX,CDI,3-5 ans,Agent de maîtrise,30000.0,36000.0,33000.0,Brehan,56,Bretagne,Fabrication d'autres produits chimiques inorganiques de base n.c.a.,"Olmix est à la recherche d'un(e) R&D Discovery Scientist pour rejoindre notre département PLC Discovery au sein du département R&D !

Pourquoi devriez-vous faire partie de la success story d'Olmix ?
Vous souhaitez rejoindre une entreprise innovante, internationale et en forte croissance qui fournit des solutions naturelles au marché ? Les valeurs d'Olmix sont la confiance, le respect, l'esprit d'innovation, la culture de l'excellence et l'engagement. Rejoindre Olmix, c'est rejoindre une équipe à"
0716198,Analyste bases de données (h/f),Data Analyst,2026-03-25,,Intérim,Non précisé,,,,,Tarnos,40,Nouvelle-Aquitaine,Activités des agences de travail temporaire,"<h2 id=""job-company"">Présentation de la société</h2><p>Le Groupe PIMENT et ses marques spécialisées, PIMENT, au savoir-faire reconnu dans l'aéronautique et OPTIMA, cabinet de recrutement multi-sectoriel, vous accompagnent tout au long de votre évolution professionnelle, en vous proposant des contrats en intérim, CDD, CDI et freelance dans de nombreux secteurs d'activité.<br />
<br />
Nous apportons une vision et des méthodes de recrutement centrées sur les qualités humaines.<br />
Pour cela, nou"
0694347,TECHNICIEN ANALYSTE QUALITE (F/H) (H/F),Data Analyst,2026-03-25,,Intérim,Débutant,,,,,Brécey,50,Normandie,Activités des agences de placement de main-d'œuvre,"descriptif du posteQuelles sont vos missions en qualité de technicien-ne analyste qualité ?Votre mission est principalement centrée sur un rôle administratif et documentaire :- Revue des dossiers (produits finis, matières 1ères, validations, annexes clients entre autres)- Analyse et suivi des résultats environnementaux (eaux, monitoring microbiologique et particulaire)- Gestion et mise à jour des fichiers qualité- Recherche documentaire et traitement stati"
0719638,Data Quality Manager - Finance (f/m/d) (H/F),Data Analyst,2026-03-25,,CDI,Débutant,,,,,Lille,59,Hauts-de-France,Non précisé,"Notre équipe Data Finance recherche un·e Data Quality Manager, basé·e à Lille ou Paris. 
Au cœur de la direction financière du groupe Decathlon et du réseau Digital United, notre équipe Data Finance assure la conception, la mise en place et le bon fonctionnement de solutions informatiques (&gt;80 solutions) pour les différents processus financiers.
Ces solutions permettent:
aux financiers d'assurer leur métier de manière optimisée (clôture comptable, gestion des achats, pilotage économiquede fac"
0719584,Data Quality Manager - Finance (f/m/d) (H/F),Data Analyst,2026-03-25,,CDI,Débutant,,,,,Paris,75,Île-de-France,Non précisé,"Notre équipe Data Finance recherche un·e Data Quality Manager, basé·e à Lille ou Paris. 
Au cœur de la direction financière du groupe Decathlon et du réseau Digital United, notre équipe Data Finance assure la conception, la mise en place et le bon fonctionnement de solutions informatiques (&gt;80 solutions) pour les différents processus financiers.
Ces solutions permettent:
aux financiers d'assurer leur métier de manière optimisée (clôture comptable, gestion des achats, pilotage économiquede fac"
0697249,Data QA / Data Tester / Ingénieur Qualité Data H/F,Data Analyst,2026-03-25,,CDI,1-2 ans,Technicien,,,,Nantes,44,Pays de la Loire,Non précisé,"
            Sous la responsabilité du Responsable Data / QA, vous interviendrez sur les missions suivantes :  Concevoir et exécuter des plans de tests sur les flux et jeux de données (complétude, cohérence, duplication, intégrité)   Mettre en place des scénarios de tests automatisés sur pipelines ETL/ELT, API, jobs batch   Définir et suivre des indicateurs de qualité des données (Data Quality KPI)   Documenter les anomalies et piloter leur correction avec les équipes de développement et de data"
0629445,Data QA / Data Tester / Ingénieur Qualité Data H/F,Data Analyst,2026-03-24,,CDI,1-2 ans,Technicien,,,,Nantes,44,Pays de la Loire,Non précisé,"
            Sous la responsabilité du Responsable Data / QA, vous interviendrez sur les missions suivantes :  Concevoir et exécuter des plans de tests sur les flux et jeux de données (complétude, cohérence, duplication, intégrité)   Mettre en place des scénarios de tests automatisés sur pipelines ETL/ELT, API, jobs batch   Définir et suivre des indicateurs de qualité des données (Data Quality KPI)   Documenter les anomalies et piloter leur correction avec les équipes de développement et de data"
205VXYM,APPRENTI CHARGE DE SUIVI D'ACTIVITE ET VALORISATION DES DONNEES (H/F),Data Analyst,2026-03-23,GRAND CHAMBERY,CDD,Débutant,Technicien,,,,Chambery,73,Auvergne-Rhône-Alpes,Administration publique générale,"Le défi à relever
Intégrez la direction de l'eau et de l'assainissement en tant que Chargé(e) du suivi d'activité et valorisation des données métiers (H/F), afin de participer à l'exploitation des données issues des outils métiers et de produire des indicateurs de suivi, tableaux de bord et rapports d'activité.
Vous travaillerez en lien direct avec les responsables de service et les référents métiers et vous serez intégré(e) au service géomatique, données métiers composé de 3 agents.

Vos missio"
0611323,Data QA / Data Tester / Ingénieur Qualité Data H/F,Data Analyst,2026-03-23,,CDI,1-2 ans,Technicien,,,,Nantes,44,Pays de la Loire,Non précisé,"
            Sous la responsabilité du Responsable Data / QA, vous interviendrez sur les missions suivantes :  Concevoir et exécuter des plans de tests sur les flux et jeux de données (complétude, cohérence, duplication, intégrité)   Mettre en place des scénarios de tests automatisés sur pipelines ETL/ELT, API, jobs batch   Définir et suivre des indicateurs de qualité des données (Data Quality KPI)   Documenter les anomalies et piloter leur correction avec les équipes de développement et de data"
0607905,Data QA / Data Tester / Ingénieur Qualité Data H/F,Data Analyst,2026-03-22,,CDI,1-2 ans,Technicien,,,,Nantes,44,Pays de la Loire,Non précisé,"
            Sous la responsabilité du Responsable Data / QA, vous interviendrez sur les missions suivantes :  Concevoir et exécuter des plans de tests sur les flux et jeux de données (complétude, cohérence, duplication, intégrité)   Mettre en place des scénarios de tests automatisés sur pipelines ETL/ELT, API, jobs batch   Définir et suivre des indicateurs de qualité des données (Data Quality KPI)   Documenter les anomalies et piloter leur correction avec les équipes de développement et de data"
205TSYW,Alternance - Assistant analyste de données H/F (H/F),Data Analyst,2026-03-21,CEDEO - CLIM+ - CDL ELEC - DISPART - ENV,CDD,Débutant,Employé qualifié,9540.0,23868.0,16704.0,Courbevoie,92,Île-de-France,Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de décoration,"Pourquoi a-t-on besoin de vous?
Au sein de la direction Marketing Achats, rattaché(e) au service Performance Datas, vous contribuerez à garantir la qualité des données de nos différents référentiels.

Vous travaillerez en étroite collaboration avec les équipes Marchés (notamment les Chargé(e)s de Données Produits et Marketing).

Missions principales :

Garantir la complétude et la qualité des données sur nos canaux de communication (catalogue, sites web)
Mesurer la progression de la qualité de l"
0544230,Data QA / Data Tester / Ingénieur Qualité Data H/F,Data Analyst,2026-03-21,,CDI,1-2 ans,Technicien,,,,Nantes,44,Pays de la Loire,Non précisé,"
            Sous la responsabilité du Responsable Data / QA, vous interviendrez sur les missions suivantes :  Concevoir et exécuter des plans de tests sur les flux et jeux de données (complétude, cohérence, duplication, intégrité)   Mettre en place des scénarios de tests automatisés sur pipelines ETL/ELT, API, jobs batch   Définir et suivre des indicateurs de qualité des données (Data Quality KPI)   Documenter les anomalies et piloter leur correction avec les équipes de développement et de data"
0506213,Data QA / Data Tester / Ingénieur Qualité Data H/F,Data Analyst,2026-03-20,,CDI,1-2 ans,Technicien,,,,Nantes,44,Pays de la Loire,Non précisé,"
            Sous la responsabilité du Responsable Data / QA, vous interviendrez sur les missions suivantes :  Concevoir et exécuter des plans de tests sur les flux et jeux de données (complétude, cohérence, duplication, intégrité)   Mettre en place des scénarios de tests automatisés sur pipelines ETL/ELT, API, jobs batch   Définir et suivre des indicateurs de qualité des données (Data Quality KPI)   Documenter les anomalies et piloter leur correction avec les équipes de développement et de data"
205TPJL,Ingénieur bioinformaticien en analyse de transcriptome/traductome (H/F),Data Analyst,2026-03-20,,CDD,Débutant,Agent de maîtrise,30852.0,32904.0,31878.0,Gif Sur Yvette,91,Île-de-France,Recherche-développement en sciences humaines et sociales,"Missions
Analyse de données de transcriptome et de traductome et mise en place d'une ressource en ligne pour la recherche en immunologie.

Activités
- Mettre en place des pipelines Unix d'analyse de données NGS
- Comparer des données transcriptome/traductome de différents tissus
- Assurer le respect des principes FAIR des procédures informatiques
- Déployer et assurer la maintenance de services bioinformatiques en ligne sur différentes plateformes (cluster local, cloud, serveurs web)

Compétence"
205TPCT,Ingénieur bioinformaticien: analyse des fonctions des lncRNA (H/F),Data Analyst,2026-03-20,,CDD,Débutant,Agent de maîtrise,30852.0,35580.0,33216.0,Gif Sur Yvette,91,Île-de-France,Recherche-développement en sciences humaines et sociales,"Missions
Implémentation et utilisation de méthodes d'analyse de données RNA-seq et RIP-seq pour étudier les fonctions des lncRNA de plantes.

Activités
- Mettre en place des pipelines d'analyse de données NGS (RNA-seq et RIP-seq)
- Contribuer au développement de nouveaux outils pour l'analyse RNA-seq sans référence
- Comparer des données transcriptome/RIP-seq inter-espèces
- Assurer le respect des principes FAIR des procédures informatiques

Compétences
- Bonne comprehension de la biologie du RN"
205RJSS,Analyste de données (H/F),Data Analyst,2026-03-19,V RAISE,CDI,Débutant,Employé qualifié,,,,Thiais,94,Île-de-France,Transports routiers de fret de proximité,"Nous recherchons un(e) Analyste de données (Data Analyst) talentueux(se) pour rejoindre notre équipe. Le/la candidat(e) idéal(e) sera responsable de la collecte, du traitement et de l'analyse des données afin de soutenir la prise de décision et améliorer les performances de l'entreprise.
Vous travaillerez en étroite collaboration avec différents départements pour comprendre leurs besoins en données, créer des tableaux de bord pertinents et fournir des recommandations exploitables.

Responsabilit"
0484869,Alternance analyste de données logistique f/h,Data Analyst,2026-03-19,,CDD,Non précisé,,,,,Marne,51,Grand Est,Non précisé,"<p>Le poste d'Alternant Analyste de données logistique chez PUM, filiale du Groupe Saint-Gobain, offre une opportunité unique de fusionner le monde de la logistique avec celui de la science des données.</p><br />
<p>Au sein de la Direction Logistique, tu seras rattaché à la Responsable données logistique et stocks. Notre objectif est de collecter, analyser et diffuser de la donnée à travers des reporting mensuels et diverses demandes ponctuelles. Notre périmètre comprend également la gestion log"
